BRCA1,BRCA2,TP53,PTEN,CHEK2,ATM,PALB2,BARD1,RAD51,MRE11,NBN,CDH1,STK11,AKT1,EGFR,FGFR2,ERBB2,ESR1,PGR,GATA3,MAP3K1,MYC,CCND1,MDM2,RB1
-4.483182788313923,0.31354631568147995,0.40635121610106517,1.3742990149820655,2.2609133372266155,4.758520794625346,0.1630034830119531,-1.7704352705875404,2.9518619476870365,-2.291677487379258,-0.6102857929436389,-4.215436186577341,-4.746492565845425,4.626484146779251,3.359801205122058,1.9597420609369798,-0.9104705558573012,-3.2670567992915425,-3.4356295732891393,-2.497571018354047,0.4922666470612047,2.145959227000623,1.6019737671773127,-2.2006610305405716,4.5486528066319405
2.378969166957685,0.5435405251140069,1.1172074623435224,-0.8039993757221009,-2.5226901049884254,-1.4402732134873841,2.578461104643691,-4.856065113702441,-3.8392735949308374,-4.5399735797824725,-4.592711976810299,3.554605840110072,2.036578593800237,-0.25826170912674806,-4.021658393489985,-0.08384124883167643,-0.2652822921943432,-3.267981300899848,-0.6614835076202696,-1.0149526560262656,1.1585009805221647,1.350936508676438,-4.546959902279555,-1.2538738537352878,1.2585991571423638
0.03136258580087703,3.564898411883223,1.58693631618945,-3.370655729185703,-4.294312525995702,1.4241927820631561,-4.734886894583782,0.857755812734633,4.402302414249576,0.7547417787587896,-1.118300737934781,1.4328821844235318,-0.4174710950848337,0.45616789315934936,4.414648087765252,-1.1389736219922575,4.611905638239142,4.053506419560637,-3.0420886521070356,-4.3063869912483455,-3.9922199862257335,-4.8177817434845025,-4.055570392440716,1.8300677341635685,-4.28811351539771
-1.810243697062387,3.448753109694546,-4.767280642641741,3.1446848258893576,-2.1814522522660007,-3.8183517237834375,1.9673716536415065,1.28942846779884,3.7747201352705293,2.350710438038858,3.034809303848486,-2.179654274286935,-3.225604562202772,2.5061475164085834,3.0683473926726403,4.905051420006733,-0.8738232308857352,-1.2798191420721683,2.764129607419968,-1.5919645974698216,4.3075732560356474,3.584127518430118,-0.7100597262498165,2.5087106779149737,2.5454287408468232
-3.968761311640674,4.0255290667956665,0.052523724478571454,3.2645746610774165,-1.7995039896938825,3.9552322849620047,-1.1079832126583689,-4.891623485197016,4.053819764192637,-4.087133232138664,-1.8068636240958513,4.5006196705080495,4.506071469375561,0.7343788812328611,1.3183721216979927,-0.5155447802168023,-2.0678922830193547,-1.7133545463008404,1.7251845607703842,2.5237452943768,2.9157904372584853,2.896181427945539,-4.087938969513097,-0.0557969529741853,-4.424412399833557
0.49528882323735535,-0.5846949862662298,3.877041827582998,-1.4908498744792131,-3.829329835723941,-3.5700831794716414,2.6151063171747224,1.1821806331626106,-3.9887732387720973,-4.158931938850026,2.0096913145912,-4.272369936358064,3.218600592903562,2.0624222715649623,-4.186512193581002,-4.15162285914808,4.866395785011754,-1.2572920424387968,-1.2935785293310909,3.1279956725750258,4.472485773838587,4.860010638228709,2.5337818525894162,-1.2374041446908424,-4.164992833013312
2.7714691592743677,0.5840424973580505,-0.7577799075302372,4.06354385094736,-3.888025176938487,-0.0737489570914085,-4.886463552325809,-0.3133935800587373,-4.436967243181627,-3.8118208373192806,-3.8247375322289514,1.4921030211606356,2.460448792654233,0.8336876509715963,4.621725484745419,-1.2512942047629594,-2.1428791371813927,3.685991281894603,-2.764041614805474,4.632225394406113,-4.878455253101837,4.69878826707639,-4.568400880494239,3.9114311369807107,0.2770110908629986
4.9296479611930035,-4.262034352646012,0.5385428440132078,4.69302535619099,0.23097844170148818,1.2939863813526253,1.9574868898461717,-0.4545893523222677,1.2755808008406344,0.8431431192310024,4.01158010490989,-4.545536196585421,-2.190368104077697,4.504114840765587,3.902637838909163,-0.4434324721428706,1.2013259780153673,-2.2261881701886734,-3.118788402762387,-0.36301595060017844,-1.4664777197394718,0.8365611185087207,-4.222653630350152,4.743948076661665,4.862107444796029
1.9816171401974514,0.3609636634412039,-1.9047238371367226,3.137950197069487,1.8473117255387927,-3.373830606551087,4.109271844938425,3.22537242923169,4.49799913291924,2.2571950838836,1.1341519593578986,-0.8175696370938113,4.327284833540133,3.660638895004084,-4.547813298938106,-4.73633025502748,-1.235366331219504,3.105533307818329,4.872761293149445,-3.495831088964718,0.9413071535213513,-1.1910914336897849,4.699143978146032,3.421189231357087,3.3832870471113785
-0.3130684020502972,-0.8518049766233482,-2.2659292806929376,-4.436245033490729,3.6472237625505324,3.129010091300776,4.9971767328613055,4.966368370739054,0.5543170560262745,2.689874151805105,4.44765729882428,3.4964739067741144,-2.5265189825680237,-0.4945586468990648,-3.70840584848505,4.540510272587223,1.0617463445088005,-2.7135719449653726,1.7170068440585673,1.1812824045789583,-1.418372819671595,-3.86442407800371,1.715731955927996,0.20307700903793302,2.723183917356393
0.20163501111993387,3.5218150031854014,0.5190683877448554,0.6093797153538627,3.7665360265834504,-0.9651713378760296,-3.6598477154935924,-4.71217323686661,2.5513725567361902,1.2030955135346466,2.0407976809922355,-2.870358384910893,-3.6362852441323024,-4.8545533433211805,-1.4941244119340302,0.8991768685463308,-1.0775595490026768,-0.6252507797627094,4.041586944937484,-1.5174453297669965,0.13989489159810797,2.8365301274114305,-1.0345721767872984,1.220867002278735,3.6236370874674515
4.495206236576421,-3.5292651907096206,4.265876251614944,-0.07883706920461808,-2.4175561170104167,-0.40864243761738694,4.8003257528547705,-0.07381906007130401,-1.7124838971249179,1.3340085431672577,-2.598543812218069,-4.241366718913361,-3.7112027808935077,-3.719541610422276,-3.4809730648770563,-3.6117282735058986,1.408747448032146,-3.1811991560085517,-1.543327166761368,3.967884099060118,-0.2603835973712765,1.6755773852102718,-3.2768012879837016,-3.0771098119132922,-4.591313837335211
-3.3106493692783543,-2.2140966096804138,-3.229895157232532,-4.112974662429444,-3.793641288993992,-0.3922123196727423,-2.936662815942075,-1.3573013895192454,0.0341727085485688,1.903948286293653,-4.606878601589011,2.9941039890904264,1.2790038949090776,-4.182409680511281,3.735786241067772,4.208724005318132,-4.389220401451363,-2.2312235185279627,3.0620127979306133,2.4825969038365834,-3.1547898064362268,-2.906506766632897,-1.2952789720861801,-0.15477014808978673,1.1825477153029595
-1.3108636043022759,-0.37465283866852106,2.4747093813375654,-4.6331679710940215,-2.4756305565597927,2.1334958588455244,3.9520683768719933,0.11677442115666126,0.32113485265315656,-3.9282798866022395,-0.5258763317654536,0.32617266455023164,-2.5752949636527034,-2.3075676905061906,-1.2271583689537735,-4.799288022222736,-1.7792083441682172,-2.8855199300345538,-1.7250264782208535,-3.802378681807488,3.9052728073989496,0.9359245355404866,1.791023191444896,2.891712386073383,-0.015578010709427215
-4.130797119125763,0.3710654181854778,0.8684111802087913,2.4543947418433,-0.6834045377032061,-3.7241969720443624,-2.1622409420127555,-1.369177036013649,1.4591724133160122,0.7077830466891188,-1.4390327410215376,4.865152487929797,1.0577481935688715,-2.627732082640055,-3.9821752737959626,-3.47140860815668,-2.540422716154919,-3.3931862674044435,-3.1343297594869424,-2.149048313061529,-3.2662640470524518,3.9676542462642517,-4.1976625433835775,0.2451138957025467,-0.8960317301033849
4.823786169086064,-3.8796109783194765,-1.0214440095425836,4.694704332753688,3.6550712589398024,3.170720709492799,-2.420971729550602,-3.2911241260993416,1.6864321992443099,4.293759891275858,0.5676289301392978,0.7161268946989985,-2.2002090633971583,2.694929331919369,-3.1295625144247663,-1.7632076359575632,-0.7456356138358322,0.07610378684455021,-2.5759026758491976,-3.8516317526079646,1.106200424416326,-2.1136944675974423,0.8123822142261228,-3.4563728472579767,-0.1885989814518252
0.3258943255158586,-4.4817646317757305,-1.6339572180607942,-3.6558532306102576,-4.366250295272323,4.899602323899453,-1.7764615502527703,3.0987444585463484,-2.4535934523623615,1.8150272222392927,2.6022785988968655,0.9563874060784427,-0.2842381144984163,-0.8815908585273147,-1.511317334570047,4.295291442478258,3.3061940778772914,4.650269106665126,-3.757027765144553,2.308674752036443,4.383404568210379,-3.1876693383433983,-4.335037326332225,2.4112064929005905,0.744731131799119
3.4182877675827203,-3.602276233737105,2.952673118598902,-2.9837267995225547,-3.363440571342955,-3.3573420206900706,3.145747202313821,1.6519722069620013,0.23065424769119325,-1.411695158764975,3.7720054081310828,-1.0755489257736461,3.1659943947157707,-0.6086509142978158,-1.2305557057509242,-0.37320214330393564,-1.9862212583585792,2.476093801762511,0.027203900924791524,-2.677873048531827,3.995745732745685,-1.161087786267886,0.43552861113988595,4.064721109645469,1.242379959139921
-3.831019592916359,4.398321236134751,1.2770805307141786,-1.6509438534291387,-3.607279273366127,2.9402518927029595,1.2007275592851352,0.3346109197632152,3.9389258305095765,2.8859721122453075,-3.4832512026724882,-1.8827793220445177,-2.5151086018553426,2.4394629257267697,-4.664675652642206,0.6988968487131653,2.6245868574069053,3.7676563676174943,-1.5791825128409254,3.2125730467201286,-3.8936826304479277,3.4645229173451817,-3.725113376680176,-1.0271270943963273,2.972953657795536
-3.500825726512262,-2.7074860476735854,2.222525683930663,2.2003653654607436,1.411476328852973,1.9394844446710002,0.42724443347596175,-2.4820094109304724,-1.5430400649608056,-3.184022831985743,4.084505613336283,0.8339179476612046,-0.9914858323636011,-0.37994196355867316,4.472833396118153,-3.466485968839198,0.8622983201679724,0.05888678884465981,1.1145423543464783,-4.818898161791595,3.721239089441515,4.321182824836124,0.6513318358920894,1.9665082387689226,4.224993811772957
2.072386343133986,-3.4746095708573863,0.7628836016681317,1.067150463828559,-0.7586932869761398,2.3644423562472285,4.3436701476901485,4.255685129067763,-0.49160628595867895,-3.8676195415924477,4.8484119896233455,3.388980864459341,-3.7533731879673313,4.208418826173723,3.698963620621283,0.18838057126072116,0.9127543574492925,-1.0099729612986974,-4.452383611779687,-1.6480275835409908,3.0285344859801144,-4.953679769953972,-1.6650082830885582,-1.0183130640905669,0.3739560293792288
4.198556164127605,-1.5365400563403875,-1.530467981037723,2.3750124810974835,-0.4778205911019284,-2.7539517706001804,-0.475604838673066,-3.5914297962020014,-3.236130134937767,-0.01632227260520258,-0.8107455049545209,4.148459010681,-1.3760610088336689,0.8058835027804345,1.3226428791953038,-4.869055434116664,1.635373720167106,-3.219640331302486,4.610703174694551,-3.5133727224688704,-0.8537587627297627,-4.146503319213561,4.968742518459473,0.02195010331242586,0.9538501732004379
-4.329235226115725,2.499604703991778,-2.9009440690441424,3.9805428944071375,-2.9486035951799283,-3.0931227933633343,-4.634503321519051,-0.2793305489000075,0.6484113326261642,-4.342913605716476,2.7552761669501056,-0.46711165251972386,0.2439026932758004,-0.5923725306177186,-0.9923693912467402,0.5964033130821789,-3.447597540692875,-3.1807186950472888,3.617856210135173,4.461154621336327,-1.2669068372024705,-2.292553268564462,1.4399954323901576,-0.912658289019036,-4.746136443396551
-3.4384740263380964,2.1597222884739753,1.5892394191015136,-4.729040074965165,-2.780278380670506,-2.689252034119286,1.7189274359872841,-4.802894622456359,-3.9589141801542613,2.999160853731894,-3.214553379456664,1.527461078518747,-2.618172189532735,-4.005586072406548,-2.5682780900054594,2.2226693185565916,3.5569646810628575,3.302198645669916,-1.0281647038154518,1.6808513657064617,-2.9501570458417903,-2.0685226973898674,3.963358185211198,-4.86998076489264,-4.14491469145532
-2.921137448539727,-4.734677961261803,-3.185645649102027,0.8304156096969217,-0.7857544940750205,3.9267171107697485,3.1744356173844093,-1.5818264830212403,-2.405765665687075,-1.203075918327331,0.9029494251480774,-2.3193635917712374,1.2414890784913402,-0.9058834780875957,0.5204718085198023,-0.6387347086468331,-2.0553424045808235,4.484533069621567,2.636057941597608,-3.5988682423354748,3.684679758979128,-0.12568801750486358,3.9455222689409144,2.9985525594731524,-0.7478649553076655
-4.775306916798826,-2.313226406150539,0.4163421466086692,1.3347821982614727,-2.421123145667977,-3.6064392592717587,3.3493023679929914,4.844021807035521,0.25690182302685827,-3.2832071415169652,-2.2769267348063105,-4.816093234525333,4.14298806560499,-3.8224891710985887,0.7651647551425356,-2.25944779312794,0.5417800251579341,1.5142038835186422,3.297418037072016,-2.935787282393968,-4.8900417134151954,-3.6311436993119273,4.000186418481051,3.7389007756251527,0.974131021703083
1.0051686043365338,1.6503667454625548,-3.246287213765504,4.144119459249598,-0.8122947510792689,-1.1686147175050254,0.18917705282837538,-4.53034033224945,-3.337166312439206,2.3803361642637046,-4.172013320748736,1.031521094663882,-2.5465089031867905,-1.1070438595802345,-2.1130626322930013,-1.4432728353505087,2.190459051842455,-2.0287828437682496,0.6640464029689719,-0.23949597800900335,1.6367116536264814,4.36829739324758,2.325720972102503,-2.850596214092432,-4.688168649387153
-2.377359557001749,0.9507793070025483,-4.485741865157497,-0.036337527987636564,0.9684284891688921,-1.6575610918303918,2.7091220374582194,-3.934017468662282,-4.248622182641912,2.2818875620360335,-0.04508683793801538,1.8840239642773604,-0.6517266139625377,-2.535979667608932,3.1910231767419974,2.9941587896897923,1.9469647085442676,-2.2785486277003733,0.902306668690871,-1.390261030599732,-4.084179266733658,4.173135754622428,-3.631813690810386,4.502373538208024,-0.5399422704204426
-3.1486707116138035,0.41900947378358144,3.7294583587640826,2.322248864095612,3.065611478614497,1.5878336671071736,1.9227656451785247,3.491956515653193,-2.5033199114081404,-0.10575036356859524,-2.7879055818039777,4.87668007996647,4.440593396866133,-4.605731886314941,2.0557517251568846,4.252483174156659,-3.1942465487266647,0.6794523055262947,4.154882975880419,-4.660540214142012,1.9742026724683992,-2.0265099262744926,4.243961953765304,4.710582451653678,4.442664891134339
-0.2578578334253623,3.620426509893134,3.445493985350704,-1.8089952675674437,3.2891547415067732,-4.629923652845074,0.9626987848205304,-2.6999116271229697,-3.794331142227212,-4.230467983707909,1.9628877587813975,-1.6012503623193386,2.2476677152876148,-4.346436592010576,-1.8470966216938967,0.39491292375337217,2.9072316483896357,-1.8124749706793009,1.258913764370091,3.8597774823618716,1.1586318818230457,-2.670405252463662,-4.75599218443462,3.700988739009299,-4.787305891496128
3.747016726841994,0.28937134027211986,4.3906769851289615,2.9878323577366537,4.979341105333375,-1.4928818454828985,2.671882889311269,-0.9806908639075784,-0.20124379696091155,1.2750546321837009,3.7367711418633878,4.840834691992951,2.682734138645182,-0.8223321783266624,-0.7864299772292982,2.3758230158889146,-2.6122285423169767,-3.8952588686860534,-1.4537784235922346,-2.1276100834591825,-2.036918795440099,-2.6639224895009006,-4.579068103636381,-4.8212606526658615,4.877223897360316
-0.7222686626413766,-1.1567335284031832,1.7964728269306984,-2.8174611213493583,4.499611839502253,2.8634501441555207,-4.105889976877405,-0.8241922421507164,3.791183075621647,4.447320222914103,-0.3259848875013027,1.134113892107077,-3.3296605390792475,4.911686261369765,-2.6832829861655663,4.427317741351256,1.4964664899236846,1.0773679487885912,0.12688511016508586,-2.6933018828224133,-3.2347196799449174,-2.7951379092982465,-3.1356173785574546,2.795844735667533,-1.498747408332699
-4.421573234366036,4.6910263014081135,3.837858849634257,4.27752283195213,4.949078226464353,-3.2610475078051273,-1.0375798109734125,2.582384757040913,1.9602061805379223,-3.4610409366014494,3.158331249906178,-2.7555942816333934,-2.7618238517737694,0.3697442289341357,0.9293993484170315,0.8008620783781117,-4.085131626022451,3.7746086263038037,-2.3439995741129396,-3.7048507871719583,3.887480798689772,4.556514982297534,3.621276172654506,3.095160747248781,1.5524198063902173
0.5085737060913931,-4.130132400885898,-0.9154678692930129,-1.2731148298768602,-2.4024621623967377,2.2342011368858494,-0.041242649212291926,-4.189537840923521,-2.7981679805018866,1.8325876365959592,-4.238691405096998,3.5120691404876867,-0.04853472986025675,-0.19413422673352,0.924077846595176,3.2468096592514915,-1.5219079209780695,1.7801615255906356,0.6573196399579107,-2.3297172983057868,3.78629986355158,2.974260216069281,1.584518346584255,3.505817290942419,3.6729420095980236
2.083629767150348,3.3701332836367204,1.9747146166928364,1.801407717603004,1.186113782151843,2.5271663955764123,-3.413948947069263,3.8087075919892843,3.71843527745232,-4.7075271696544085,3.2581675056476267,-3.711301325265548,-1.648811457408581,2.4350825629160777,-3.392401039516918,3.179670241190622,3.321341779577419,0.07467733760836204,-4.936141282831664,-2.129618668250872,1.169269183757422,4.811861780274235,1.3181352701666837,-2.4019641893584023,1.3400570309961135
0.39985379715855474,2.798453951511436,-3.9301936117304157,2.6102790250202803,0.41266578676110277,4.629920038589947,-1.5812783396131391,1.3262189313394812,4.320281055100175,-3.9749027200932074,4.372284872364512,1.8788572230081335,-4.321629408948281,-1.9903643305318375,2.081720886452816,-4.326493985312283,0.8217046017627327,-1.5411694304704326,1.209155177674771,-4.542579661874871,3.7153680615237628,4.734889691773969,4.688778552856915,2.4965183174292473,-3.6991375986936803
2.582631959290226,-4.754130835411985,-4.7787644847100275,-1.7638978085045875,-0.1135680959533425,2.7040741780779323,1.832953766065052,-0.5409729362325166,-2.263733337183341,4.9712450015771115,-0.7381869776402705,-0.4861297567032452,-3.363761788083308,2.9480954874992937,1.9368222578148864,-2.792303872112396,-4.1761895438415735,1.804993020747131,1.5451121428113523,-2.2674047300179065,4.508635622504103,-3.4894210821909977,-0.6766519895739809,4.436159201675989,-0.8027268307387769
1.3852594766408555,-1.0240560203720572,-2.2578479765132995,4.8397764795982825,-0.9066599368495698,3.9409920367913442,-2.700453941089138,-2.868952959749167,-4.688659171154886,1.5166682537588505,-1.3147365627623886,3.6435824983963707,-0.2679009330844284,4.681934279147217,-3.1447448429687883,3.6862316795561076,2.7659685279174173,2.70921844644052,3.4478322811688766,2.610239909429989,1.2622032163141539,-3.6875512231761243,-4.674738205087481,4.208478478156868,1.1665031452073804
2.965372909761763,-0.18477648487449927,-3.826918110376055,-3.748142077974496,1.8556528722897137,-0.6969410510053731,-2.994752732996633,-0.08405453258563123,-4.357910629248659,0.8197140191439878,-2.3100659556490233,2.9755910063718813,-1.8963804107642623,-0.44779850918198805,-4.883794600918994,-4.275531122054411,-1.0750644359331518,-0.20061165282876492,1.0002054811930372,-2.0833742129069677,1.9498188612654255,3.601223971892046,2.798509888933498,-4.6038117465164285,-0.19493052742171058
-3.9506982158182513,-2.5795498413747255,4.8666259326714645,-3.5750445709848675,-0.011118465486439355,1.181557343181191,2.0246497054410395,0.596486834869141,-4.902291525808163,-1.7353869175600811,0.17711643384711429,-4.121335008551666,-1.4937306879081924,-4.667968912086335,-4.214215028449793,-1.0307672379840394,-3.6728424595693965,0.6754084826155815,1.8946496913726574,3.0058669910908287,-2.9984975575518993,-3.3251741774093024,-3.9543215966559977,1.364302495436367,2.0647572648690113
-4.68413855174358,4.362122462436898,-4.480287163485276,0.41296335301070464,2.0906051945091644,3.7096912374608557,2.1408693213242778,3.017280830697918,-1.6054980745719394,3.148251137465122,-4.198851536153248,3.9481665606052765,0.4759237615373624,3.172977699624937,-0.4768171548169986,1.4357769519652497,0.2640266093611321,2.3158952175533187,-4.183700179694104,-4.396479160094362,-2.5289676598985356,-3.4045531988681166,3.717835665922017,-2.807860126419557,4.758652558191313
-1.6310420822889315,-3.178820843113007,2.8969850714247913,1.5870777550087611,-0.018042835468610186,0.5536355093763123,2.1920177827226386,-2.7154525866870127,4.963339160567419,4.747931621467831,1.5032568634693688,-3.0045754907085485,1.8022824243129132,-4.278015910208241,-4.693474977941939,-2.423171114887863,-0.37377043260683696,3.6827250540838055,2.27169069766308,2.4270652119998104,-0.7450666555192464,-1.5406500745303708,-1.289612370153973,4.876495637360579,-4.598908085875175
3.6703149612244856,0.7867540857239341,-0.6138458081040954,2.252576604151365,-0.1333105857529715,3.7342323808166054,4.007018640112586,-0.7827907312654458,-2.231722027649484,0.9235032859336223,4.1236334561669095,-2.893378109943334,1.2296658356348278,1.3156022009252055,2.33113022415281,-3.684323148727402,2.1582496468208854,4.09032520665641,-3.2031689112975803,-2.6245667507612236,4.713950940416396,-3.1902304729051023,3.5438509336957913,-0.0772214355196521,-2.5276892559682294
3.7074990127251137,-0.5469474499733451,0.1481735392969019,-1.407666306002343,0.9295085143492743,-3.3647612741497723,-1.089184633482393,4.694123223352875,-2.4186656729887246,1.567366645412922,-1.7480993577530513,2.7347312568660067,-3.6912633928165017,4.698210450785448,-0.4621045861636075,-2.6394953665353604,-4.265032526699874,-3.302420949124593,0.19773948556017662,-1.629968235687137,3.2888336588260945,-0.6911247633819406,-2.512857274123701,1.1714498660403005,2.067772168854458
-3.3295809209905016,-3.3238078371168234,-4.6332857306645705,2.364020150656405,1.6380452762180508,-0.25369124250186115,3.441704489691971,3.0567015295005318,0.8535436439675215,3.6827128051325864,-2.9415878996323173,-3.8808038060227212,-2.302503884830104,-4.429131439106851,0.3116952800103201,4.366056922949615,-4.6065645933149035,-3.778900859899732,-0.4780097171656472,4.338750175279049,-1.838438950232495,0.07234808688392436,-4.584271409496079,-3.5165679903791114,4.866301229588469
4.6511869643604555,-4.950600190655904,4.51811785423239,1.3911993781550036,3.679182945200221,-0.452601443661409,0.15596028579250243,-0.11153419743079818,1.6686425754610434,-3.603487452436871,-4.700264101273221,-1.9207005840880909,2.046807627366467,-2.9814654787705166,1.7343243332491731,4.699120461072704,-4.060992842105816,1.7260211822512628,-0.5624978069542885,3.681422543775054,-3.228502105526141,1.9262595222616452,3.381152896481102,4.446142194740233,1.8324802828964581
-0.028252359915726943,1.1784724020121384,3.6890498447871822,0.7060974663882968,-4.696129403031631,4.309486955069778,1.8952675103156114,1.7651338577724651,-2.8432484760228283,1.588854702326572,-1.0613559434584152,1.5123297704149208,-3.934069696920093,1.5784530460303603,4.994137257706665,-4.51787961139444,4.7717418422131725,-0.9309203927712939,3.7075345033725915,2.823854840582735,0.670162609866678,2.3844920925132653,3.7851556130134787,-0.9585967834896703,-1.729668384367613
1.6759338556358472,3.078459419412586,2.6228513477661575,2.978136488586345,-0.64416685187067,3.178342161750216,-3.7979094462939154,0.44489097960849544,-4.942413395018784,-1.754141700997297,-1.3353846512860212,-1.038273083907446,1.9546720668986217,-1.1144189872965427,-0.5130637737746935,-2.624558691256725,-1.2674820837065992,-2.7273037273684855,-4.268040762315564,1.034485933813779,1.6821279855501625,1.194903460096145,-0.36505956199427647,-1.2021421982077019,3.633336495718252
